timestamp,batch_id,crypto_id,currency,current_price,market_cap,total_volume
2026-02-01 23:15,7AM,bitcoin,aed,289120.71548390994,5779543607456.565,288249171496.9265
2026-02-01 23:15,7AM,bitcoin,ars,114098996.7241558,2280847036610909.0,113755049406685.52
2026-02-01 23:15,7AM,bitcoin,aud,113111.89648315942,2261114832786.564,112770924743.8249
2026-02-01 23:15,7AM,bitcoin,bch,155.74355285925142,3109590703.776724,155274069.52673155
2026-02-01 23:15,7AM,bitcoin,bdt,9622000.07708792,192344463949609.0,9592994904297.363
2026-02-01 23:15,7AM,bitcoin,bhd,29759.240512127508,594889328413.4141,29669532353.09045
2026-02-01 23:15,7AM,bitcoin,bmd,78725.85853884545,1573735495563.3943,78488542272.81866
2026-02-01 23:15,7AM,bitcoin,bnb,100.94593619343895,2015280156.5706656,100641638.30336022
2026-02-01 23:15,7AM,bitcoin,brl,413995.67229822656,8275802850519.222,412747697250.0714
2026-02-01 23:15,7AM,bitcoin,btc,1.0,19982656.0,996929.066236245
2026-02-01 23:15,7AM,bitcoin,cad,107260.0459662499,2144135925930.346,106936714419.6017
2026-02-01 23:15,7AM,bitcoin,chf,60826.82606731209,1215932567027.5964,60643465790.212875
2026-02-01 23:15,7AM,bitcoin,clp,68210445.61381187,1363531645420991.8,68004827681438.26
2026-02-01 23:15,7AM,bitcoin,cny,547282.4870974189,10940215731282.826,545632723745.067
2026-02-01 23:15,7AM,bitcoin,czk,1616123.7870146888,32306429120673.125,1611252040047.5576
2026-02-01 23:15,7AM,bitcoin,dkk,496114.61534009635,9917366345941.396,494619095694.84863
2026-02-01 23:15,7AM,bitcoin,dot,51014.226219825505,1018646556413.3177,50860445671.66213
2026-02-01 23:15,7AM,bitcoin,eos,853341.9657662306,17018570460564.352,850769597135.1576
2026-02-01 23:15,7AM,bitcoin,eth,32.24361546709854,644081617.4085324,32146418.24921009
2026-02-01 23:15,7AM,bitcoin,eur,66414.39387710665,1327628443825.2085,66214190078.026184
2026-02-01 23:15,7AM,bitcoin,gbp,57497.74568727993,1149384014126.7073,57324420803.12219
2026-02-01 23:15,7AM,bitcoin,gel,212166.1887621884,4241217160543.3467,211526621425.24615
2026-02-01 23:15,7AM,bitcoin,hkd,614845.0188954561,12290795533575.33,612991590723.6001
2026-02-01 23:15,7AM,bitcoin,huf,25324534.174775798,506239234212832.56,25248194278320.297
2026-02-01 23:15,7AM,bitcoin,idr,1320508188.201324,2.639705233483258e+16,1316527563813123.5
2026-02-01 23:15,7AM,bitcoin,ils,243312.10654661924,4863826265975.615,242578650961.93015
2026-02-01 23:15,7AM,bitcoin,inr,7217787.461780625,144284083258765.7,7196029701354.811
2026-02-01 23:15,7AM,bitcoin,jpy,12182432.979593633,243527699260957.22,12145709474007.314
2026-02-01 23:15,7AM,bitcoin,krw,114214688.30957155,2283159719608413.5,113870392243982.53
2026-02-01 23:15,7AM,bitcoin,kwd,24162.540502742442,483010898298.31683,24089703394.373497
2026-02-01 23:15,7AM,bitcoin,lkr,24350004.878870897,486758324472417.2,24276602665889.8
2026-02-01 23:15,7AM,bitcoin,ltc,1326.6347849117235,26480961576.480694,1322635692.1183286
2026-02-01 23:15,7AM,bitcoin,mmk,165316430.34572154,3304687167133568.5,164818089918691.88
2026-02-01 23:15,7AM,bitcoin,mxn,1375025.8452394747,27486864165510.227,1370880879337.0505
2026-02-01 23:15,7AM,bitcoin,myr,310337.33436012873,6203665323510.898,309401833639.4511
2026-02-01 23:15,7AM,bitcoin,ngn,109151828.34693845,2181952789888734.0,108822794090417.61
2026-02-01 23:15,7AM,bitcoin,nok,759153.4538900869,15175531383717.812,756865013136.7904
2026-02-01 23:15,7AM,bitcoin,nzd,130752.1570576756,2613744892748.443,130358009387.97992
2026-02-01 23:15,7AM,bitcoin,php,4636756.646920944,92689094218622.5,4622779310956.049
2026-02-01 23:15,7AM,bitcoin,pkr,22028972.352452725,440360719657740.75,21962566808453.324
2026-02-01 23:15,7AM,bitcoin,pln,279945.137945349,5596123161713.155,279101253406.48724
2026-02-01 23:15,7AM,bitcoin,rub,5991880.437670081,119778114903383.31,5973818129829.446
2026-02-01 23:15,7AM,bitcoin,sar,295307.85943233635,5903225053788.386,294417664522.6896
2026-02-01 23:15,7AM,bitcoin,sek,702659.7778026111,14046218792101.52,700541635201.8156
2026-02-01 23:15,7AM,bitcoin,sgd,99973.96775847985,1998486705815.9526,99672599832.25241
2026-02-01 23:15,7AM,bitcoin,sol,748.0660319725522,14939987861.559134,745811013.8534216
2026-02-01 23:15,7AM,bitcoin,thb,2484059.6087975907,49656527753599.0,2476571500545.8784
2026-02-01 23:15,7AM,bitcoin,try,3423740.273613407,68440810887019.18,3413419531830.977
2026-02-01 23:15,7AM,bitcoin,twd,2487579.678110438,49726894188812.125,2480080958736.523
2026-02-01 23:15,7AM,bitcoin,uah,3400352.7891879794,67973293414674.67,3390102548135.2793
2026-02-01 23:15,7AM,bitcoin,usd,78725.85853884545,1573735495563.3943,78488542272.81866
2026-02-01 23:15,7AM,bitcoin,vef,7882.820215494596,157578135170.76266,7859057737.777332
2026-02-01 23:15,7AM,bitcoin,vnd,2038606106.8634028,4.07518806576141e+16,2032460802154638.8
2026-02-01 23:15,7AM,bitcoin,xag,746.0471729605398,14913535898.41642,743798240.6192114
2026-02-01 23:15,7AM,bitcoin,xau,16.050628038899813,320853192.8354647,16002243.998582268
2026-02-01 23:15,7AM,bitcoin,xdr,54165.04391775499,1082763069393.0222,54001765343.08697
2026-02-01 23:15,7AM,bitcoin,xlm,436358.7131495639,8728011880083.901,435043325519.94763
2026-02-01 23:15,7AM,bitcoin,xrp,47952.41808486316,957785988835.2201,47807867247.08169
2026-02-01 23:15,7AM,bitcoin,yfi,27.61527274792241,551753795.8330802,27532027.50251661
2026-02-01 23:15,7AM,bitcoin,zar,1270910.1100632653,25405583235272.7,1267078997295.8245
2026-02-01 23:15,7AM,bitcoin,bits,999943.3594902898,19977859986202.785,996929066236.245
2026-02-01 23:15,7AM,bitcoin,link,7915.463305603087,158104298566.26978,7891602426.466012
2026-02-01 23:15,7AM,bitcoin,sats,99994335.94902898,1997785998620278.0,99692906623624.5
2026-02-01 23:15,7AM,ethereum,aed,8975.329342708636,1082363488426.6831,178451260179.963
2026-02-01 23:15,7AM,ethereum,ars,3542036.313648109,427145415414602.94,70424250703088.08
2026-02-01 23:15,7AM,ethereum,aud,3511.393231770074,423450068789.2895,69814992104.53032
2026-02-01 23:15,7AM,ethereum,bch,4.834830591698385,582348308.1564853,96128128.43977901
2026-02-01 23:15,7AM,ethereum,bdt,298700.905892847,36021291492889.516,5938896617401.314
2026-02-01 23:15,7AM,ethereum,bhd,923.832054504189,111407843328.42989,18368016150.275833
2026-02-01 23:15,7AM,ethereum,bmd,2443.9290245632774,294721167713.188,48591221287.94092
2026-02-01 23:15,7AM,ethereum,bnb,3.1337188054053087,377411402.798087,62305910.84978076
2026-02-01 23:15,7AM,ethereum,brl,12851.889561470905,1549850204653.3408,255526655386.8949
2026-02-01 23:15,7AM,ethereum,btc,0.03104177768949701,3741351.8600445627,617185.63580256
2026-02-01 23:15,7AM,ethereum,cad,3329.7310995162347,401542854950.833,66203109443.75506
2026-02-01 23:15,7AM,ethereum,chf,1888.279765467595,227713657743.08524,37543569807.135956
2026-02-01 23:15,7AM,ethereum,clp,2117493.42475236,255355261341737.5,42100891860510.65
2026-02-01 23:15,7AM,ethereum,cny,16989.58359650776,2048827877650.1545,337794022588.44324
2026-02-01 23:15,7AM,ethereum,czk,50170.196980747234,6050183491400.18,997504886209.4951
2026-02-01 23:15,7AM,ethereum,dkk,15401.151926992863,1857273854694.9673,306212158312.3461
2026-02-01 23:15,7AM,ethereum,dot,1583.6619687386508,190766938560.83722,31487031085.9486
2026-02-01 23:15,7AM,ethereum,eos,26490.752044132085,3187151190963.6816,526700236268.2841
2026-02-01 23:15,7AM,ethereum,eth,1.0,120694153.2237781,19901423.539407704
2026-02-01 23:15,7AM,ethereum,eur,2061.7376279859736,248631492621.52884,40992331738.04757
2026-02-01 23:15,7AM,ethereum,gbp,1784.9333388058876,215250783723.99762,35488792832.5328
2026-02-01 23:15,7AM,ethereum,gel,6586.388721198029,794273546987.0415,130953341371.0007
2026-02-01 23:15,7AM,ethereum,hkd,19086.96348538797,2301757583781.613,379495008697.75415
