timestamp,batch_id,crypto_id,currency,current_price,market_cap,total_volume
2026-02-03 15:39,7AM,bitcoin,xlm,440638.9686835983,8798691848538.111,473686320112.76697
2026-02-03 15:39,7AM,bitcoin,xrp,48595.284926775814,970561447514.0687,52239868299.811295
2026-02-03 15:39,7AM,bitcoin,yfi,26.89767621154228,536960688.9331763,28914967.058619183
2026-02-03 15:39,7AM,bitcoin,zar,1268192.1423841433,25306064877942.184,1363304909042.7205
2026-02-03 15:39,7AM,bitcoin,bits,999826.5656105987,19979061176930.516,1074812261906.7378
2026-02-03 15:39,7AM,bitcoin,link,8025.522948735829,160243805568.65814,8627426766.008455
2026-02-03 15:39,7AM,bitcoin,sats,99982656.56105986,1997906117693051.5,107481226190673.78
2026-02-03 15:39,7AM,ethereum,aed,8610.221280158043,1039087929182.75,188992570044.79388
2026-02-03 15:39,7AM,ethereum,ars,3404111.745834761,410816548175337.25,74719546296395.86
2026-02-03 15:39,7AM,ethereum,aud,3370.974897190042,406815727196.434,73992199346.20972
2026-02-03 15:39,7AM,ethereum,bch,4.3394898514570235,523713808.9616277,95250901.57672581
2026-02-03 15:39,7AM,ethereum,bdt,287044.40366891725,34640732832171.523,6300565084358.457
2026-02-03 15:39,7AM,ethereum,bhd,883.8670554913277,106665735813.29388,19400698421.093815
2026-02-03 15:39,7AM,ethereum,bmd,2344.512261445349,282937489226.0722,51461557534.321014
2026-02-03 15:39,7AM,ethereum,bnb,3.0262082696399535,365081043.52634746,66424643.4279289
2026-02-03 15:39,7AM,ethereum,brl,12334.242211725574,1488505554131.9536,270734056570.75186
2026-02-03 15:39,7AM,ethereum,btc,0.029768127085852608,3593163.9341386654,653404.2111484573
2026-02-03 15:39,7AM,ethereum,cad,3206.169752284004,386928899891.2012,70374760620.89218
2026-02-03 15:39,7AM,ethereum,chf,1826.8580211917847,220458666980.1925,40099154400.08814
2026-02-03 15:39,7AM,ethereum,clp,2029918.7860184433,244972113856561.66,44556296042694.95
2026-02-03 15:39,7AM,ethereum,cny,16286.15442413012,1965425268908.9106,357477709412.161
2026-02-03 15:39,7AM,ethereum,czk,48321.19249804525,5831723618559.804,1060640146250.3599
2026-02-03 15:39,7AM,ethereum,dkk,14843.669810153253,1791337509975.4678,325815471523.5946
2026-02-03 15:39,7AM,ethereum,dot,1518.2847675144353,183160727344.97455,33326035526.365543
2026-02-03 15:39,7AM,ethereum,eos,24557.121091914123,2964208740441.2837,539023711127.7675
2026-02-03 15:39,7AM,ethereum,eth,1.0,120693747.8446138,21946662.254895505
2026-02-03 15:39,7AM,ethereum,eur,1987.5790257383862,239846109616.9414,43626947092.180916
2026-02-03 15:39,7AM,ethereum,gbp,1715.0482314434562,206982920243.33307,37644952721.276375
2026-02-03 15:39,7AM,ethereum,gel,6318.460544595216,762516533464.2648,138688897554.99515
2026-02-03 15:39,7AM,ethereum,hkd,18312.586707065177,2210180343963.9243,401957477435.80066
2026-02-03 15:39,7AM,ethereum,huf,757222.3362745567,91381434537302.16,16620873119444.941
2026-02-03 15:39,7AM,ethereum,idr,39308561.47784499,4743786531862172.0,862814765931932.5
2026-02-03 15:39,7AM,ethereum,ils,7270.0324251725615,877352938091.4291,159575702834.56506
2026-02-03 15:39,7AM,ethereum,inr,212055.7416695305,25591045144273.01,4654579517397.007
2026-02-03 15:39,7AM,ethereum,jpy,364609.16885093483,44009464604478.05,8003095581507.466
2026-02-03 15:39,7AM,ethereum,krw,3408076.803727416,411289251838587.4,74806578494190.38
2026-02-03 15:39,7AM,ethereum,kwd,720.1403862255535,86907079190.68036,15806932012.242044
2026-02-03 15:39,7AM,ethereum,lkr,726808.0618714907,87711739263164.81,15953286108791.77
2026-02-03 15:39,7AM,ethereum,ltc,39.09416011899695,4715378181.391096,858108700.6043011
2026-02-03 15:39,7AM,ethereum,mmk,4923241.297809087,594140433625829.0,108064124666320.66
2026-02-03 15:39,7AM,ethereum,mxn,40769.9311380878,4919905781968.258,894891526666.4379
2026-02-03 15:39,7AM,ethereum,myr,9240.895078486843,1115198113784.5637,202835729021.52628
2026-02-03 15:39,7AM,ethereum,ngn,3261216.5556704793,393566047513466.44,71583026530240.5
2026-02-03 15:39,7AM,ethereum,nok,22742.648128117922,2744968980474.801,499196406166.98914
2026-02-03 15:39,7AM,ethereum,nzd,3901.249646946969,470792137572.7873,85631620044.64989
2026-02-03 15:39,7AM,ethereum,php,138073.01844555177,16662754898439.328,3030674097772.791
2026-02-03 15:39,7AM,ethereum,pkr,656539.7564568568,79231707730324.48,14410911389153.857
2026-02-03 15:39,7AM,ethereum,pln,8391.874508737377,1012817183308.1097,184199903730.06506
2026-02-03 15:39,7AM,ethereum,rub,179236.438454527,21629941515419.695,3934202623486.4443
2026-02-03 15:39,7AM,ethereum,sar,8791.944425542673,1061018413972.663,192981355369.27914
2026-02-03 15:39,7AM,ethereum,sek,21023.630637415845,2537076699141.0938,461464329028.80725
2026-02-03 15:39,7AM,ethereum,sgd,2982.2828983895415,359906954982.6651,65460490645.709724
2026-02-03 15:39,7AM,ethereum,sol,22.442023393541213,2706428528.2592936,492597755.63780737
2026-02-03 15:39,7AM,ethereum,thb,73899.0264807574,8923848410190.318,1622068293481.7983
2026-02-03 15:39,7AM,ethereum,try,101939.38374959474,12302120899799.656,2237548315746.048
2026-02-03 15:39,7AM,ethereum,twd,74068.06581480759,8938589453378.996,1625778671780.0225
2026-02-03 15:39,7AM,ethereum,uah,101077.84817339366,12198150143571.246,2218637788660.4683
2026-02-03 15:39,7AM,ethereum,usd,2344.512261445349,282937489226.0722,51461557534.321014
2026-02-03 15:39,7AM,ethereum,vef,234.75601273852277,28330530796.206608,5152845755.911563
